,title,price,link
221,Lenovo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) V14 ITL G2 Thin and Light Laptop,"₹53,990",/lenovo-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-v14-itl-g2-thin-light-laptop/p/itmc175a6304130a?pid=COMG6VRPCDUFX6X4&lid=LSTCOMG6VRPCDUFX6X43JRJQK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_222&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMG6VRPCDUFX6X4.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
222,ASUS Zenbook 14 Flip Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home) UN5401QA-KN511WS 2 i...,"₹91,890",/asus-zenbook-14-flip-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-un5401qa-kn511ws-2-1-laptop/p/itm0faaf977f97bb?pid=COMGBSGJMNEZGKS8&lid=LSTCOMGBSGJMNEZGKS8K4QPSK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_223&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMGBSGJMNEZGKS8.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
223,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹33,990",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_224&otracker=search&fm=organic&iid=en_ElIlwQXQBQV%2FHMzU%2FV8zywpsyrh9BFC0MbFVron6R2FLIQIkD79fjLYp0u9D%2B%2BksL5jhQWpdvx1OYmo5B%2BTaig%3D%3D&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
224,HP Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5112TU Thin and Light Laptop,"₹57,890",/hp-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-15s-fq5112tu-thin-light-laptop/p/itm67dcbfa87df66?pid=COMGG63HWNMXZKDF&lid=LSTCOMGG63HWNMXZKDFDK5U2G&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_225&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMGG63HWNMXZKDF.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
225,ASUS Vivobook 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X415EA-EB322WS Thin and Light La...,"₹36,890",/asus-vivobook-14-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x415ea-eb322ws-thin-light-laptop/p/itm8d11836a5af91?pid=COMGAJF6HETFYCBZ&lid=LSTCOMGAJF6HETFYCBZ80YYFR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_226&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMGAJF6HETFYCBZ.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
226,acer Travelmate Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) TravelMate P214-53 Noteb...,"₹43,990",/acer-travelmate-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-p214-53-notebook/p/itmdab5e2902b4a9?pid=COMG4PSMGNZ9PD9G&lid=LSTCOMG4PSMGNZ9PD9GQ23JS9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_227&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMG4PSMGNZ9PD9G.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
227,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹58,990",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ihu6d2-laptop/p/itm78e98bb9abfb1?pid=COMGBNFUHREA8EJN&lid=LSTCOMGBNFUHREA8EJNCOPCZZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_228&otracker=search&fm=organic&iid=en_ElIlwQXQBQV%2FHMzU%2FV8zywpsyrh9BFC0MbFVron6R2HR5mHZK%2FpNtTGZLhKEL3ShL5kqRP45OJvGMF1rCcADBw%3D%3D&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
228,ASUS Vivobook Pro 15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/...,"₹62,890",/asus-vivobook-pro-15-ryzen-7-octa-core-amd-r7-4800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-max-q-m6500ih-hn702ws-creator-laptop/p/itmfaba2ef5035c4?pid=COMGG3S9WZXTUHH2&lid=LSTCOMGG3S9WZXTUHH2XI7I6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_229&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMGG3S9WZXTUHH2.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
229,DELL Inspiron Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light...,"₹43,490",/dell-inspiron-ryzen-3-quad-core-5425u-8-gb-512-gb-ssd-windows-11-home-3525-thin-light-laptop/p/itm6fafc451e8a8b?pid=COMGF3B75NKJGJNF&lid=LSTCOMGF3B75NKJGJNFMGFUTD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_230&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMGF3B75NKJGJNF.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
230,DELL Vostro Ryzen 5 Quad Core R5-3450U - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3405 Thin and Light ...,"₹40,890",/dell-vostro-ryzen-5-quad-core-r5-3450u-8-gb-256-gb-ssd-windows-11-home-3405-thin-light-laptop/p/itm6e166f5d09782?pid=COMG9NYDGGGKQH4G&lid=LSTCOMG9NYDGGGKQH4GPNDPJJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_231&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMG9NYDGGGKQH4G.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
231,Lenovo IdeaPad 3 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop,"₹51,990",/lenovo-ideapad-3-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itm496ac469abb9e?pid=COMGFM5BHPZWTFST&lid=LSTCOMGFM5BHPZWTFSTRRCS5G&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_232&otracker=search&fm=organic&iid=en_ElIlwQXQBQV%2FHMzU%2FV8zywpsyrh9BFC0MbFVron6R2Gg8mkIw2SRfK6hIU9Voc%2BOul5JO0vA%2BNes7IY7%2B9G57g%3D%3D&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
232,DELL Vostro Core i3 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light L...,"₹34,990",/dell-vostro-core-i3-10th-gen-4-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3401-thin-light-laptop/p/itm49ca9d83e06ad?pid=COMG9NYDEJDHJZ5Q&lid=LSTCOMG9NYDEJDHJZ5QBWP2UI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_233&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMG9NYDEJDHJZ5Q.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
233,Lenovo IdeaPad 1 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,"₹34,890",/lenovo-ideapad-1-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-11-home-15ada7-thin-light-laptop/p/itm6253939cee63b?pid=COMGFM5BXGAMEWPE&lid=LSTCOMGFM5BXGAMEWPESNT1TZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_234&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMGFM5BXGAMEWPE.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
234,acer Swift 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) SF314-43 Thin and Light Lapto...,"₹49,890",/acer-swift-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-sf314-43-thin-light-laptop/p/itm2e14e47e7f287?pid=COMG56TFTZGHZ9CV&lid=LSTCOMG56TFTZGHZ9CV7UNUYW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_235&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMG56TFTZGHZ9CV.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
235,Lenovo IdeaPad 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Iris Xe) 15IAU7...,"₹56,990",/lenovo-ideapad-3-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-intel-integrated-iris-xe-15iau7-gaming-laptop/p/itmb696704ad257e?pid=COMGHA9RYJRG8JE6&lid=LSTCOMGHA9RYJRG8JE6DAGDGQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_236&otracker=search&fm=organic&iid=en_ElIlwQXQBQV%2FHMzU%2FV8zywpsyrh9BFC0MbFVron6R2FWQBYQigVAunlNA9vpogjIifEKlTERv40Z1E2V5nuvlg%3D%3D&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
236,HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq2606tu Thin and Light Laptop,"₹37,890",/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-14s-dq2606tu-thin-light-laptop/p/itm0b19e546c47d9?pid=COMGCGSTN9R4WPQV&lid=LSTCOMGCGSTN9R4WPQV76TNJK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_237&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMGCGSTN9R4WPQV.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
237,APPLE 2020 Macbook Pro M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MYD92HN/A,"₹1,29,890",/apple-2020-macbook-pro-m1-8-gb-512-gb-ssd-mac-os-big-sur-myd92hn-a/p/itmbe44ce71a4225?pid=COMFXEKMBJNDSE6N&lid=LSTCOMFXEKMBJNDSE6NSZTMA0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_238&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMFXEKMBJNDSE6N.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
238,APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MK193HN/A,"₹2,59,800",/apple-2021-macbook-pro-m1-16-gb-1-tb-ssd-mac-os-monterey-mk193hn-a/p/itmac98e5071f1b4?pid=COMG7X7HZBSGGDUF&lid=LSTCOMG7X7HZBSGGDUFTFFHNR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_239&otracker=search&fm=organic&iid=95dc0128-6cbe-4de7-a22c-b69bea280b1f.COMG7X7HZBSGGDUF.SEARCH&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
239,Lenovo IdeaPad Gaming Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,"₹58,990",/lenovo-ideapad-gaming-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-81y4019ein-81y401bhin-laptop/p/itm0e542b2a6f95c?pid=COMG3HHRMGSUZATZ&lid=LSTCOMG3HHRMGSUZATZHSVRV1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_240&otracker=search&fm=organic&iid=en_ElIlwQXQBQV%2FHMzU%2FV8zywpsyrh9BFC0MbFVron6R2H59qvXCPeQMGH5mRLFl8j%2FvXREnMQfo0A81lstS7FaOg%3D%3D&ppt=None&ppn=None&ssid=cjmicb6thc0000001663996563829&qH=c06ea84a1e3dc3c6
